age,job,education,channel,month,day_of_week,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,converted,vendor,lead_id,cost_per_lead,lead_score,advanced
59,admin.,professional.course,mobile-sourced,aug,tue,206,-2.9,92.201,-31.4,0.883,5076.2,1,Vendor F - Summit Outreach,137363,27.25,0.7634528613842151,1
59,admin.,professional.course,mobile-sourced,aug,tue,477,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor F - Summit Outreach,137364,27.25,0.7634528613842151,1
69,blue-collar,unknown,mobile-sourced,aug,tue,400,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor F - Summit Outreach,137365,27.25,0.7702619133251981,1
59,admin.,professional.course,landline-sourced,aug,tue,198,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor E - Fieldstone List,137366,9.75,0.6305102072777532,1
59,admin.,professional.course,mobile-sourced,aug,tue,203,-2.9,92.201,-31.4,0.883,5076.2,1,Vendor F - Summit Outreach,137367,27.25,0.7634528613842151,1
34,admin.,university.degree,mobile-sourced,aug,tue,267,-2.9,92.201,-31.4,0.883,5076.2,1,Vendor E - Fieldstone List,137368,9.75,0.811065535291217,1
30,admin.,university.degree,mobile-sourced,aug,tue,120,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor B - Coastal Direct,137369,34.0,0.8134242138808269,1
50,blue-collar,unknown,mobile-sourced,aug,tue,589,-2.9,92.201,-31.4,0.883,5076.2,1,Vendor D - Northbridge Mktg,137370,46.5,0.7830036829593392,1
70,retired,high.school,mobile-sourced,aug,tue,162,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor D - Northbridge Mktg,137371,46.5,0.8372518069407786,1
59,blue-collar,basic.4y,mobile-sourced,aug,tue,163,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor F - Summit Outreach,137372,27.25,0.7546598266807178,1
58,admin.,university.degree,mobile-sourced,aug,tue,373,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor D - Northbridge Mktg,137373,46.5,0.7964332058645897,1
49,admin.,university.degree,mobile-sourced,aug,tue,464,-2.9,92.201,-31.4,0.883,5076.2,1,Vendor F - Summit Outreach,137374,27.25,0.8020170457975182,1
35,technician,university.degree,mobile-sourced,aug,tue,113,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor B - Coastal Direct,137375,34.0,0.8130331108425907,1
57,management,university.degree,mobile-sourced,aug,tue,71,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor B - Coastal Direct,137376,34.0,0.7945443516479939,1
21,unemployed,high.school,landline-sourced,aug,tue,172,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor D - Northbridge Mktg,137377,46.5,0.681389442293534,1
57,management,university.degree,mobile-sourced,aug,tue,162,-2.9,92.201,-31.4,0.883,5076.2,0,Vendor B - Coastal Direct,137378,34.0,0.7945443516479939,1
42,management,unknown,mobile-sourced,aug,wed,266,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137379,9.75,0.8254413268015658,1
66,retired,unknown,mobile-sourced,aug,wed,68,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137380,27.25,0.8665285982508724,1
62,management,university.degree,mobile-sourced,aug,wed,345,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137381,34.0,0.8180538827963698,1
27,admin.,university.degree,mobile-sourced,aug,wed,1117,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137382,46.5,0.8394346270771242,1
60,management,university.degree,mobile-sourced,aug,wed,159,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137383,46.5,0.8192020902101657,1
31,services,university.degree,landline-sourced,aug,wed,701,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137384,27.25,0.7133587050787293,1
27,admin.,university.degree,mobile-sourced,aug,wed,429,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137385,46.5,0.8394346270771242,1
36,admin.,university.degree,mobile-sourced,aug,wed,623,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137386,46.5,0.8346885786604747,1
66,retired,basic.9y,mobile-sourced,aug,wed,340,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137387,27.25,0.8516100150074132,1
42,management,unknown,mobile-sourced,aug,wed,137,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor E - Fieldstone List,137388,9.75,0.8254413268015658,1
31,blue-collar,university.degree,mobile-sourced,aug,wed,174,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137389,9.75,0.8254372414011766,1
48,admin.,high.school,mobile-sourced,aug,wed,74,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137390,27.25,0.8173844078832873,1
25,admin.,high.school,mobile-sourced,aug,wed,121,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137391,12.0,0.8302864937269033,1
26,student,basic.9y,landline-sourced,aug,wed,127,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137392,27.25,0.7488514159878188,1
26,student,basic.9y,mobile-sourced,aug,wed,182,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor E - Fieldstone List,137393,9.75,0.8493860051243569,1
49,admin.,high.school,mobile-sourced,aug,wed,668,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor F - Summit Outreach,137394,27.25,0.8168065358833569,1
26,student,basic.9y,landline-sourced,aug,wed,449,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor F - Summit Outreach,137395,27.25,0.7488514159878188,1
49,admin.,high.school,mobile-sourced,aug,wed,90,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137396,27.25,0.8168065358833569,1
26,student,basic.9y,mobile-sourced,aug,wed,582,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor E - Fieldstone List,137397,9.75,0.8493860051243569,1
25,self-employed,university.degree,mobile-sourced,aug,wed,169,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137398,12.0,0.8382033710589771,1
34,blue-collar,high.school,mobile-sourced,aug,wed,115,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137399,9.75,0.81274213983133,1
45,blue-collar,basic.9y,mobile-sourced,aug,wed,249,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137400,12.0,0.7940118068322368,1
27,admin.,university.degree,mobile-sourced,aug,wed,1336,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137401,46.5,0.8394346270771242,1
45,blue-collar,basic.9y,mobile-sourced,aug,wed,150,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137402,12.0,0.7940118068322368,1
74,retired,university.degree,mobile-sourced,aug,wed,239,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137403,46.5,0.8660606687540262,1
36,admin.,university.degree,mobile-sourced,aug,wed,90,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137404,46.5,0.8346885786604747,1
42,management,unknown,mobile-sourced,aug,wed,251,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137405,9.75,0.8254413268015658,1
32,technician,professional.course,mobile-sourced,aug,wed,641,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor C - Apex Data Group,137406,12.0,0.8119718404350615,1
60,retired,university.degree,mobile-sourced,aug,wed,576,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor F - Summit Outreach,137407,27.25,0.8722165945119261,1
40,management,university.degree,mobile-sourced,aug,wed,699,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137408,9.75,0.8303745211175472,1
56,admin.,basic.9y,mobile-sourced,aug,wed,73,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor A - Meridian Leads,137409,18.5,0.8008600352247129,1
66,retired,unknown,mobile-sourced,aug,wed,147,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor F - Summit Outreach,137410,27.25,0.8665285982508724,1
27,admin.,university.degree,mobile-sourced,aug,wed,398,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137411,46.5,0.8394346270771242,1
37,blue-collar,professional.course,mobile-sourced,aug,wed,100,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137412,34.0,0.7927940836309129,1
59,technician,university.degree,mobile-sourced,aug,wed,119,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137413,18.5,0.8244876827478024,1
32,technician,professional.course,mobile-sourced,aug,wed,313,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor C - Apex Data Group,137414,12.0,0.8119718404350615,1
29,services,high.school,mobile-sourced,aug,wed,90,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137415,27.25,0.8149773490990486,1
48,entrepreneur,high.school,mobile-sourced,aug,wed,307,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137416,46.5,0.8207813831537943,1
38,admin.,university.degree,mobile-sourced,aug,wed,236,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137417,46.5,0.8336187472026182,1
20,student,basic.4y,mobile-sourced,aug,wed,131,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137418,46.5,0.852139453408036,1
20,student,basic.4y,mobile-sourced,aug,wed,267,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137419,46.5,0.852139453408036,1
27,unemployed,high.school,mobile-sourced,aug,wed,93,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137420,12.0,0.8240852495261819,1
33,services,high.school,mobile-sourced,aug,wed,417,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor F - Summit Outreach,137421,27.25,0.8126337824495241,1
36,admin.,university.degree,mobile-sourced,aug,wed,87,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137422,46.5,0.8346885786604747,1
54,housemaid,university.degree,mobile-sourced,aug,wed,77,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137423,9.75,0.8128860778327357,1
36,admin.,university.degree,mobile-sourced,aug,wed,82,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137424,46.5,0.8346885786604747,1
66,retired,basic.9y,mobile-sourced,aug,wed,810,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor F - Summit Outreach,137425,27.25,0.8516100150074132,1
36,admin.,university.degree,mobile-sourced,aug,wed,161,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137426,46.5,0.8346885786604747,1
66,technician,professional.course,landline-sourced,aug,wed,150,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137427,9.75,0.6668806429250488,1
35,blue-collar,basic.9y,mobile-sourced,aug,wed,305,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137428,18.5,0.8002641254262024,1
28,admin.,university.degree,mobile-sourced,aug,wed,202,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137429,9.75,0.8389127799528513,1
28,admin.,university.degree,mobile-sourced,aug,wed,332,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor E - Fieldstone List,137430,9.75,0.8389127799528513,1
28,admin.,university.degree,mobile-sourced,aug,wed,153,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor E - Fieldstone List,137431,9.75,0.8389127799528513,1
44,admin.,university.degree,mobile-sourced,aug,wed,113,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137432,27.25,0.8303760032974806,1
56,admin.,basic.9y,mobile-sourced,aug,wed,338,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor A - Meridian Leads,137433,18.5,0.8008600352247129,1
32,admin.,high.school,mobile-sourced,aug,wed,96,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137434,12.0,0.826438358874183,1
29,blue-collar,high.school,mobile-sourced,aug,wed,71,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137435,34.0,0.8156667373387955,1
41,services,high.school,mobile-sourced,aug,wed,301,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137436,27.25,0.8078782815302542,1
33,admin.,university.degree,mobile-sourced,aug,wed,123,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137437,18.5,0.8362829724603423,1
33,admin.,university.degree,mobile-sourced,aug,wed,192,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137438,18.5,0.8362829724603423,1
45,admin.,university.degree,mobile-sourced,aug,wed,363,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137439,18.5,0.8298306833644571,1
44,admin.,university.degree,mobile-sourced,aug,wed,96,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137440,27.25,0.8303760032974806,1
28,student,high.school,mobile-sourced,aug,wed,188,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137441,12.0,0.8579266196761616,1
66,retired,basic.6y,mobile-sourced,aug,wed,124,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137442,27.25,0.8748679191119075,1
66,retired,basic.6y,mobile-sourced,aug,wed,174,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137443,27.25,0.8748679191119075,1
32,technician,professional.course,mobile-sourced,aug,wed,44,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor C - Apex Data Group,137444,12.0,0.8119718404350615,1
33,admin.,university.degree,mobile-sourced,aug,wed,222,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137445,18.5,0.8362829724603423,1
42,technician,professional.course,mobile-sourced,aug,wed,246,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137446,34.0,0.8059971628769276,1
42,technician,professional.course,mobile-sourced,aug,wed,96,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137447,34.0,0.8059971628769276,1
44,admin.,university.degree,mobile-sourced,aug,wed,120,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137448,27.25,0.8303760032974806,1
37,management,university.degree,mobile-sourced,aug,wed,243,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor F - Summit Outreach,137449,27.25,0.8320021486112287,1
42,technician,professional.course,mobile-sourced,aug,wed,543,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137450,34.0,0.8059971628769276,1
28,self-employed,university.degree,mobile-sourced,aug,wed,227,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137451,34.0,0.8366240258181705,1
28,technician,professional.course,mobile-sourced,aug,wed,162,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor A - Meridian Leads,137452,18.5,0.8143217948339043,1
38,admin.,high.school,mobile-sourced,aug,wed,289,-2.9,92.201,-31.4,0.879,5076.2,1,Vendor D - Northbridge Mktg,137453,46.5,0.8230853700811339,1
74,retired,professional.course,mobile-sourced,aug,wed,298,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor D - Northbridge Mktg,137454,46.5,0.8426381180623373,1
76,retired,basic.4y,mobile-sourced,aug,wed,331,-2.9,92.201,-31.4,0.879,5076.2,0,Vendor B - Coastal Direct,137455,34.0,0.846460488619991,1
29,admin.,university.degree,mobile-sourced,aug,thu,111,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137456,27.25,0.8214791833532685,1
28,admin.,university.degree,mobile-sourced,aug,thu,489,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor E - Fieldstone List,137457,9.75,0.8220455270393645,1
27,admin.,high.school,mobile-sourced,aug,thu,255,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137458,46.5,0.8115377227049309,1
37,technician,university.degree,mobile-sourced,aug,thu,73,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137459,46.5,0.8193909381711953,1
33,technician,university.degree,mobile-sourced,aug,thu,101,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137460,12.0,0.8216685340782507,1
23,student,high.school,mobile-sourced,aug,thu,784,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor B - Coastal Direct,137461,34.0,0.8452230320586219,1
36,unemployed,university.degree,mobile-sourced,aug,thu,222,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor E - Fieldstone List,137462,9.75,0.8120954195618683,1
22,student,high.school,mobile-sourced,aug,thu,425,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor E - Fieldstone List,137463,9.75,0.8457281961503861,1
30,admin.,university.degree,landline-sourced,aug,thu,181,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137464,27.25,0.7079062974406977,1
29,admin.,university.degree,mobile-sourced,aug,thu,254,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor F - Summit Outreach,137465,27.25,0.8214791833532685,1
41,admin.,high.school,mobile-sourced,aug,thu,1175,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137466,27.25,0.8031184488438793,1
31,blue-collar,professional.course,mobile-sourced,aug,thu,414,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor E - Fieldstone List,137467,9.75,0.776460491799758,1
39,admin.,university.degree,mobile-sourced,aug,thu,102,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137468,34.0,0.8157380498085604,1
39,admin.,university.degree,mobile-sourced,aug,thu,200,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137469,34.0,0.8157380498085604,1
30,services,high.school,mobile-sourced,aug,thu,148,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor A - Meridian Leads,137470,18.5,0.7955845463236103,1
36,admin.,university.degree,mobile-sourced,aug,thu,220,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137471,46.5,0.8174752495600525,1
88,retired,basic.4y,mobile-sourced,aug,thu,402,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137472,46.5,0.8235828878454541,1
39,admin.,high.school,mobile-sourced,aug,thu,315,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor B - Coastal Direct,137473,34.0,0.8043383659180002,1
39,management,university.degree,mobile-sourced,aug,thu,105,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor A - Meridian Leads,137474,18.5,0.8134003151973452,1
39,admin.,university.degree,mobile-sourced,aug,thu,368,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137475,34.0,0.8157380498085604,1
45,admin.,university.degree,mobile-sourced,aug,thu,150,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor A - Meridian Leads,137476,18.5,0.8122253126502921,1
34,housemaid,university.degree,mobile-sourced,aug,thu,485,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137477,46.5,0.8063262738636879,1
32,blue-collar,basic.9y,mobile-sourced,aug,thu,282,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor A - Meridian Leads,137478,18.5,0.7823907297825627,1
74,retired,basic.4y,mobile-sourced,aug,thu,307,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137479,46.5,0.8313108513113922,1
46,admin.,university.degree,mobile-sourced,aug,thu,399,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor A - Meridian Leads,137480,18.5,0.8116348773150126,1
46,admin.,university.degree,mobile-sourced,aug,thu,164,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor A - Meridian Leads,137481,18.5,0.8116348773150126,1
62,retired,university.degree,mobile-sourced,aug,thu,791,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor E - Fieldstone List,137482,9.75,0.8573038722161689,1
34,housemaid,university.degree,mobile-sourced,aug,thu,1152,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137483,46.5,0.8063262738636879,1
36,admin.,university.degree,mobile-sourced,aug,thu,138,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137484,46.5,0.8174752495600525,1
36,unemployed,university.degree,mobile-sourced,aug,thu,138,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor E - Fieldstone List,137485,9.75,0.8120954195618683,1
38,management,university.degree,mobile-sourced,aug,thu,328,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137486,27.25,0.8139864849814419,1
33,admin.,university.degree,mobile-sourced,aug,thu,72,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor A - Meridian Leads,137487,18.5,0.8191997012461427,1
24,student,high.school,mobile-sourced,aug,thu,136,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137488,34.0,0.8447165175231494,1
39,unemployed,high.school,mobile-sourced,aug,thu,192,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor C - Apex Data Group,137489,12.0,0.798666695591698,1
34,self-employed,university.degree,mobile-sourced,aug,thu,78,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137490,34.0,0.8161124911865952,1
20,student,high.school,mobile-sourced,aug,thu,347,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137491,46.5,0.846734479543332,1
46,technician,basic.6y,mobile-sourced,aug,thu,464,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor B - Coastal Direct,137492,34.0,0.8212190469142459,1
81,retired,basic.6y,mobile-sourced,aug,thu,189,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137493,12.0,0.8540605916364546,1
43,technician,university.degree,mobile-sourced,aug,thu,160,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137494,34.0,0.8159321255024854,1
22,student,basic.6y,mobile-sourced,aug,thu,293,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor E - Fieldstone List,137495,9.75,0.8609000401165455,1
34,management,university.degree,mobile-sourced,aug,thu,233,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137496,34.0,0.8163169564929068,1
32,services,high.school,mobile-sourced,aug,thu,105,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137497,34.0,0.7943240068658064,1
36,services,high.school,mobile-sourced,aug,thu,227,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor F - Summit Outreach,137498,27.25,0.7917856727929665,1
32,services,high.school,mobile-sourced,aug,thu,100,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137499,34.0,0.7943240068658064,1
34,self-employed,university.degree,landline-sourced,aug,thu,57,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137500,46.5,0.701181488523437,1
24,technician,professional.course,mobile-sourced,aug,thu,129,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137501,34.0,0.7980118406654279,1
28,unemployed,university.degree,mobile-sourced,aug,thu,74,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137502,27.25,0.816770210473874,1
27,technician,university.degree,mobile-sourced,aug,thu,103,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor A - Meridian Leads,137503,18.5,0.8250426676850701,1
46,admin.,university.degree,landline-sourced,aug,thu,213,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137504,27.25,0.6949513797607872,1
76,retired,basic.6y,mobile-sourced,aug,thu,284,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137505,34.0,0.8564538514309619,1
64,unknown,unknown,mobile-sourced,aug,thu,219,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137506,27.25,0.8059122157486532,1
40,admin.,high.school,mobile-sourced,aug,thu,477,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor D - Northbridge Mktg,137507,46.5,0.8037291237237386,1
35,admin.,high.school,mobile-sourced,aug,thu,73,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137508,12.0,0.8067610180739605,1
74,retired,professional.course,mobile-sourced,aug,thu,204,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor D - Northbridge Mktg,137509,46.5,0.8260800720170046,1
41,blue-collar,basic.9y,mobile-sourced,aug,thu,726,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137510,46.5,0.7764076745344176,1
41,blue-collar,basic.9y,mobile-sourced,aug,thu,75,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor D - Northbridge Mktg,137511,46.5,0.7764076745344176,1
76,retired,university.degree,mobile-sourced,aug,thu,344,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137512,34.0,0.8505526255302491,1
48,self-employed,university.degree,mobile-sourced,aug,thu,135,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137513,34.0,0.8078491986633982,1
25,admin.,university.degree,mobile-sourced,aug,thu,112,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137514,12.0,0.8237361100329095,1
25,admin.,university.degree,mobile-sourced,aug,thu,99,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137515,12.0,0.8237361100329095,1
21,student,high.school,mobile-sourced,aug,thu,185,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor E - Fieldstone List,137516,9.75,0.8462320114307259,1
39,admin.,basic.9y,mobile-sourced,aug,thu,371,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137517,34.0,0.7920815709309883,1
44,unemployed,high.school,mobile-sourced,aug,thu,143,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137518,12.0,0.7955399881059348,1
44,unemployed,high.school,landline-sourced,aug,thu,99,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137519,27.25,0.6729044583031554,1
44,unemployed,high.school,mobile-sourced,aug,thu,146,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137520,12.0,0.7955399881059348,1
44,unemployed,high.school,mobile-sourced,aug,thu,284,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor C - Apex Data Group,137521,12.0,0.7955399881059348,1
33,services,high.school,mobile-sourced,aug,thu,738,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor F - Summit Outreach,137522,27.25,0.7936915804988466,1
29,management,university.degree,mobile-sourced,aug,thu,75,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor B - Coastal Direct,137523,34.0,0.819198142671073,1
39,blue-collar,basic.6y,mobile-sourced,aug,thu,320,-2.9,92.201,-31.4,0.873,5076.2,1,Vendor A - Meridian Leads,137524,18.5,0.8099991823081819,1
73,retired,professional.course,mobile-sourced,aug,thu,135,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137525,27.25,0.8266349000700302,1
36,technician,professional.course,mobile-sourced,aug,thu,92,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor F - Summit Outreach,137526,27.25,0.7904292192078656,1
22,student,high.school,mobile-sourced,aug,thu,53,-2.9,92.201,-31.4,0.873,5076.2,0,Vendor E - Fieldstone List,137527,9.75,0.8457281961503861,1
